list_name,name,label,cfac_code,Province,District,Province_code,District_code,CFAC_Name,ao
village_list,AF3012_Saribaz_Konjin Alim Aka Masjid,Konjin Alim Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Lewanyano Kariz_Konjin Baran Aka Masjid,Konjin Baran Aka Masjid,AF2506_Lewanyano Kariz,Uruzgan,Chinarto,AF25,AF2506,Lewanyano kariz,KANAO
village_list,AF3012_Saribaz_Konjin Baran Aka Masjid,Konjin Baran Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Mir Khil_Konjin Baran Masjid,Konjin Baran Masjid,AF2506_Mir Khil,Uruzgan,Chinarto,AF25,AF2506,Mir Khil,KANAO
village_list,AF3012_Saribaz_Konjin Baran Masjid,Konjin Baran Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Barn Aka Masjid,Konjin Barn Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Chghki Marjan Masjid,Konjin Chghki Marjan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Bidak Kariz_Konjin Dastagir Aka Masjid,Konjin Dastagir Aka Masjid,AF2501_Bidak Kariz,Uruzgan,Tarinkot,AF25,AF2501,Bidak Kariz,KANAO
village_list,AF3012_Saribaz_Konjin Dastagir Aka Masjid,Konjin Dastagir Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Kashak_Konjin Esamohammad Aka Masjid,Konjin Esamohammad Aka Masjid,AF2506_Kashak,Uruzgan,Chinarto,AF25,AF2506,Kashak,KANAO
village_list,AF3012_Saribaz_Konjin Esamohammad Aka Masjid,Konjin Esamohammad Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Faiaz Masjed,Konjin Faiaz Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Fayaz Masjid,Konjin Fayaz Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Konjin Fayazmasjid,Konjin Fayazmasjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Konjin Fayazmasjid,Konjin Fayazmasjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Langar Shenyah_Konjin Ghanam Aka Masjid,Konjin Ghanam Aka Masjid,AF2506_Langar Shenyah,Uruzgan,Chinarto,AF25,AF2506,Langar Shenyah,KANAO
village_list,AF3012_Saribaz_Konjin Ghanam Aka Masjid,Konjin Ghanam Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Konjin Ghnam Aka Masjid,Konjin Ghnam Aka Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Konjin Ghnam Aka Masjid,Konjin Ghnam Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Markazi Nawyan_Konjin Gholam Yasin Aka Masjid,Konjin Gholam Yasin Aka Masjid,AF2505_Markazi Nawyan,Uruzgan,Khas Uruzgan,AF25,AF2505,Markazi Nawyan,KANAO
village_list,AF3012_Saribaz_Konjin Gholam Yasin Aka Masjid,Konjin Gholam Yasin Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Gulam Nabi Masjid,Konjin Gulam Nabi Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Gulistan Masjed,Konjin Gulistan Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Band E Timor_Konjin Gulm Skhi Masjid,Konjin Gulm Skhi Masjid,AF2505_Band E Timor,Uruzgan,Khas Uruzgan,AF25,AF2505,Band E Timor,KANAO
village_list,AF3012_Saribaz_Konjin Gulm Skhi Masjid,Konjin Gulm Skhi Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Habibullah Masjid,Konjin Habibullah Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Konjin Haji Baran Masjid,Konjin Haji Baran Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Konjin Haji Baran Masjid,Konjin Haji Baran Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Haji Ghafor Masjid,Konjin Haji Ghafor Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Haji Ghnam Masjid,Konjin Haji Ghnam Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Haji Hasti Khan Masjid,Konjin Haji Hasti Khan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_District 1_Konjin Haji Khaman Masjid,Konjin Haji Khaman Masjid,AF2501_District 1,Uruzgan,Tarinkot,AF25,AF2501,District 1,KANAO
village_list,AF3012_Saribaz_Konjin Haji Khaman Masjid,Konjin Haji Khaman Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Konjin Hajiabdulali Masjid,Konjin Hajiabdulali Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Konjin Hajiabdulali Masjid,Konjin Hajiabdulali Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Daraz Joy_Konjin Hajighulam Nabi Masjid,Konjin Hajighulam Nabi Masjid,AF2501_Daraz Joy,Uruzgan,Tarinkot,AF25,AF2501,Daraz Joy,KANAO
village_list,AF3012_Saribaz_Konjin Hajighulam Nabi Masjid,Konjin Hajighulam Nabi Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Hajizarin Masjid,Konjin Hajizarin Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Halim Masjid,Konjin Halim Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Hasti Khan Masjid,Konjin Hasti Khan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Hastikhan Masjid,Konjin Hastikhan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Kamaluldin Aka Masjid,Konjin Kamaluldin Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Karimdad Aka Masjid,Konjin Karimdad Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Karimdad Masjid,Konjin Karimdad Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Tooshakan_Konjin Karimdad Masjid,Konjin Karimdad Masjid,AF2505_Tooshakan,Uruzgan,Khas Uruzgan,AF25,AF2505,Tooshakan,KANAO
village_list,AF3012_Saribaz_Konjin Khaliqdad Masjid,Konjin Khaliqdad Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Khaman Aka Masjid,Konjin Khaman Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Khamand Masjid,Konjin Khamand Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Khangul Aka Masjid,Konjin Khangul Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Konjin Khawalas Masjid,Konjin Khawalas Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Konjin Khawalas Masjid,Konjin Khawalas Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Khawanin Masjid,Konjin Khawanin Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Garamab_Konjin Komandan Masjid,Konjin Komandan Masjid,AF2505_Garamab,Uruzgan,Khas Uruzgan,AF25,AF2505,Garamab,KANAO
village_list,AF3012_Saribaz_Konjin Komandan Masjid,Konjin Komandan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Lando Masjid,Konjin Lando Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Majahid Masjid,Konjin Majahid Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Bolagh_Konjin Majlo Masjed,Konjin Majlo Masjed,AF2501_Bolagh,Uruzgan,Tarinkot,AF25,AF2501,Bolagh,KANAO
village_list,AF3012_Saribaz_Konjin Majlo Masjed,Konjin Majlo Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mohammad Mir Masjid,Konjin Mohammad Mir Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mohammad Sherif Masjed,Konjin Mohammad Sherif Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mohammadlal Masjid,Konjin Mohammadlal Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mohammadsadiq Aka Masjid,Konjin Mohammadsadiq Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Charam Gar_Konjin Mohammadshrif Aka Masjid,Konjin Mohammadshrif Aka Masjid,AF2501_Charam Gar,Uruzgan,Tarinkot,AF25,AF2501,Charam Gar,KANAO
village_list,AF3012_Saribaz_Konjin Mohammadshrif Aka Masjid,Konjin Mohammadshrif Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Noorzo Charmistan_Konjin Mohsin Aka Masjid,Konjin Mohsin Aka Masjid,AF2506_Noorzo Charmistan,Uruzgan,Chinarto,AF25,AF2506,Noorzo Charmistan,KANAO
village_list,AF3012_Saribaz_Konjin Mohsin Aka Masjid,Konjin Mohsin Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mojahid Masjid,Konjin Mojahid Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mola Manan Masjid,Konjin Mola Manan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Mola Sadiq Masjid,Konjin Mola Sadiq Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Moladad Masjid,Konjin Moladad Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Garamab_Konjin Molavi Manan Masjid,Konjin Molavi Manan Masjid,AF2505_Garamab,Uruzgan,Khas Uruzgan,AF25,AF2505,Garamab,KANAO
village_list,AF3012_Saribaz_Konjin Molavi Manan Masjid,Konjin Molavi Manan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Konjin Payaz Masjid,Konjin Payaz Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Konjin Payaz Masjid,Konjin Payaz Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Salam Masjid,Konjin Salam Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Sayed Lal Masjid,Konjin Sayed Lal Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Sayedlal Aka Masjid,Konjin Sayedlal Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Sayedlal Masjid,Konjin Sayedlal Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Band E Timor_Konjin Sepor Masjid,Konjin Sepor Masjid,AF2505_Band E Timor,Uruzgan,Khas Uruzgan,AF25,AF2505,Band E Timor,KANAO
village_list,AF3012_Saribaz_Konjin Sepor Masjid,Konjin Sepor Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Garamab_Konjin Shen Masjid,Konjin Shen Masjid,AF2505_Garamab,Uruzgan,Khas Uruzgan,AF25,AF2505,Garamab,KANAO
village_list,AF3012_Saribaz_Konjin Shen Masjid,Konjin Shen Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Sidrhman Masjid,Konjin Sidrhman Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Sifal Masjid,Konjin Sifal Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Sultan Aziz Masjid,Konjin Sultan Aziz Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Kala Khoor_Konjin Sultanaziz Aka Masjid,Konjin Sultanaziz Aka Masjid,AF2505_Kala Khoor,Uruzgan,Khas Uruzgan,AF25,AF2505,Kala khoor,KANAO
village_list,AF3012_Saribaz_Konjin Sultanaziz Aka Masjid,Konjin Sultanaziz Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Tor Jan Masjid,Konjin Tor Jan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Zahirjan Masjid,Konjin Zahirjan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Zargul Masjid,Konjin Zargul Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Zarin Aka Masjid,Konjin Zarin Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Zarin Masjed,Konjin Zarin Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Konjin Zarin Masjid,Konjin Zarin Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2605_Sorkh Sang_Korak,Korak,AF2605_Sorkh Sang,Zabul,Arghandab,AF26,AF2605,Sorkh Sang,KANAO
village_list,AF2601_Ramazan Khan Kala Village_Korami,Korami,AF2601_Ramazan Khan Kala Village,Zabul,Qalat,AF26,AF2601,Ramazan Khan Kala Village,KANAO
village_list,AF2605_Gazah_Korghan,Korghan,AF2605_Gazah,Zabul,Arghandab,AF26,AF2605,Gazah,KANAO
village_list,AF2607_Hazar Booz_Korkakah,Korkakah,AF2607_Hazar Booz,Zabul,Daychopan,AF26,AF2607,Hazar Booz,KANAO
village_list,AF2605_Gazah_Korkorah,Korkorah,AF2605_Gazah,Zabul,Arghandab,AF26,AF2605,Gazah,KANAO
village_list,AF2607_Larzab_Korlayat,Korlayat,AF2607_Larzab,Zabul,Daychopan,AF26,AF2607,Larzab,KANAO
village_list,AF2713_Ghelang_Kort Kani,Kort Kani,AF2713_Ghelang,Kandahar,Miyanshin,AF27,AF2713,Ghelang,KANAO
village_list,AF2607_Larzab_Kotak,Kotak,AF2607_Larzab,Zabul,Daychopan,AF26,AF2607,Larzab,KANAO
village_list,AF2605_Sorkh Sang_Kothani,Kothani,AF2605_Sorkh Sang,Zabul,Arghandab,AF26,AF2605,Sorkh Sang,KANAO
village_list,AF3008_Kotozai_Kotizo Manda Mir Gul Masjid,Kotizo Manda Mir Gul Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Kotizo Manda Sadar Wali Masjid,Kotizo Manda Sadar Wali Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Kotozai,Kotozai,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Kotozi,Kotozi,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Kotozi Manda Abdul Nabi,Kotozi Manda Abdul Nabi,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Kotozi Manda Mir Gul Masjid,Kotozi Manda Mir Gul Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2704_Kshata Dehmurasi_Kshata Dehmurasi,Kshata Dehmurasi,AF2704_Kshata Dehmurasi,Kandahar,Panjwayi,AF27,AF2704,Kshata Dehmurasi,KANAO
village_list,AF2715_Sadiqi_Kshata Muhammad Zai,Kshata Muhammad Zai,AF2715_Sadiqi,Kandahar,Maruf,AF27,AF2715,Sadiqi,KANAO
village_list,AF2704_Kshata Salihan_Kshata Salihan,Kshata Salihan,AF2704_Kshata Salihan,Kandahar,Panjwayi,AF27,AF2704,Kshata salihan,KANAO
village_list,AF2704_Kshata Zangi Abad_Kshata Zangi Abad,Kshata Zangi Abad,AF2704_Kshata Zangi Abad,Kandahar,Panjwayi,AF27,AF2704,Kshata Zangi Abad,KANAO
village_list,AF2715_Rahmani_Kuchnai Kengar,Kuchnai Kengar,AF2715_Rahmani,Kandahar,Maruf,AF27,AF2715,Rahmani,KANAO
village_list,AF2605_Sardrah_Kuchorghan,Kuchorghan,AF2605_Sardrah,Zabul,Arghandab,AF26,AF2605,Sardrah,KANAO
village_list,AF3403_Buradaran Balooch_Kut Wal,Kut Wal,AF3403_Buradaran Balooch,Nimruz,Chikhansur,AF34,AF3403,Buradaran Balooch,KANAO
village_list,AF3405_Kutalak_Kutalak Kinar Rod,Kutalak Kinar Rod,AF3405_Kutalak,Nimruz,Khashrood,AF34,AF3405,Kutalak,KANAO
village_list,AF2601_Lab Darya Village_Lab Darya Village,Lab Darya Village,AF2601_Lab Darya Village,Zabul,Qalat,AF26,AF2601,Lab Darya village,KANAO
village_list,AF2607_Larzab_Lajary,Lajary,AF2607_Larzab,Zabul,Daychopan,AF26,AF2607,Larzab,KANAO
village_list,AF3403_Sakhawat_Lajayee,Lajayee,AF3403_Sakhawat,Nimruz,Chikhansur,AF34,AF3403,Sakhawat,KANAO
village_list,AF2609_Lawar Morgha_Lakato,Lakato,AF2609_Lawar Morgha,Zabul,Nawbahar,AF26,AF2609,Lawar Morgha,KANAO
village_list,AF2704_Lal Khan Qala_Lal Khan Qala,Lal Khan Qala,AF2704_Lal Khan Qala,Kandahar,Panjwayi,AF27,AF2704,Lal Khan Qala,KANAO
village_list,AF2601_Khowazi Village_Laly Masjid,Laly Masjid,AF2601_Khowazi Village,Zabul,Qalat,AF26,AF2601,Khowazi village,KANAO
village_list,AF2501_District 4_Lan Gar Shala,Lan Gar Shala,AF2501_District 4,Uruzgan,Tarinkot,AF25,AF2501,District 4,KANAO
village_list,AF2609_Lwargi_Landai,Landai,AF2609_Lwargi,Zabul,Nawbahar,AF26,AF2609,Lwargi,KANAO
village_list,AF2605_Sardrah_Landay Sardrah,Landay Sardrah,AF2605_Sardrah,Zabul,Arghandab,AF26,AF2605,Sardrah,KANAO
village_list,AF2605_Sardrah_Landay Shado,Landay Shado,AF2605_Sardrah,Zabul,Arghandab,AF26,AF2605,Sardrah,KANAO
village_list,AF2605_Karatash_Lande Karatash,Lande Karatash,AF2605_Karatash,Zabul,Arghandab,AF26,AF2605,Karatash,KANAO
village_list,AF2608_Baizy_Landi,Landi,AF2608_Baizy,Zabul,Atghar,AF26,AF2608,Baizy,KANAO
village_list,AF3405_Landai_Landi,Landi,AF3405_Landai,Nimruz,Khashrood,AF34,AF3405,Landai,KANAO
village_list,AF2601_Malayan Village_Landi,Landi,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF2608_Toor Ragha_Landi,Landi,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF2501_Daraz Joy_Langar,Langar,AF2501_Daraz Joy,Uruzgan,Tarinkot,AF25,AF2501,Daraz Joy,KANAO
village_list,AF2501_District 2_Langar,Langar,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_District 2_Langar Alokazai,Langar Alokazai,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_Daraz Joy_Langar Alokozai,Langar Alokozai,AF2501_Daraz Joy,Uruzgan,Tarinkot,AF25,AF2501,Daraz Joy,KANAO
village_list,AF2501_District 2_Langar Kashak,Langar Kashak,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_District 2_Langar Kashak Do Rahi Masjid,Langar Kashak Do Rahi Masjid,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_District 4_Langar Kashak Gul Agha Masjid,Langar Kashak Gul Agha Masjid,AF2501_District 4,Uruzgan,Tarinkot,AF25,AF2501,District 4,KANAO
village_list,AF2501_Kata Khanjak_Langar Kashak Haji Baz Mohammad Masjid,Langar Kashak Haji Baz Mohammad Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_Talani_Langar Kashak Haji Madat Khan Masjid,Langar Kashak Haji Madat Khan Masjid,AF2501_Talani,Uruzgan,Tarinkot,AF25,AF2501,Talani,KANAO
village_list,AF2501_District 4_Langar Kashak Maindo Masjid,Langar Kashak Maindo Masjid,AF2501_District 4,Uruzgan,Tarinkot,AF25,AF2501,District 4,KANAO
village_list,AF2501_Kata Khanjak_Langar Kashak Speen Masjid,Langar Kashak Speen Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_District 2_Langar Khawal,Langar Khawal,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_District 2_Langar Khawal Abdul Hay Masjid,Langar Khawal Abdul Hay Masjid,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_Kata Khanjak_Langar Khawal Ali Mohammad Masjid,Langar Khawal Ali Mohammad Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_Kata Khanjak_Langar Khawal Ekhtiyar Mohammad Masjid,Langar Khawal Ekhtiyar Mohammad Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_Sarkhum_Langar Khawal Haji Amanullah Masjid,Langar Khawal Haji Amanullah Masjid,AF2501_Sarkhum,Uruzgan,Tarinkot,AF25,AF2501,Sarkhum,KANAO
village_list,AF2501_District 4_Langar Khawal Mazullah Masjid,Langar Khawal Mazullah Masjid,AF2501_District 4,Uruzgan,Tarinkot,AF25,AF2501,District 4,KANAO
village_list,AF2501_District 2_Langar Maina,Langar Maina,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_Charam Gar_Langar Saidan,Langar Saidan,AF2501_Charam Gar,Uruzgan,Tarinkot,AF25,AF2501,Charam Gar,KANAO
village_list,AF2501_Daraz Joy_Langar Sara Wala,Langar Sara Wala,AF2501_Daraz Joy,Uruzgan,Tarinkot,AF25,AF2501,Daraz Joy,KANAO
village_list,AF2501_Kata Khanjak_Langar Sara Wala Alokozai,Langar Sara Wala Alokozai,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_Talani_Langar Shala,Langar Shala,AF2501_Talani,Uruzgan,Tarinkot,AF25,AF2501,Talani,KANAO
village_list,AF2501_District 2_Langar Shala Masjid,Langar Shala Masjid,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_Kata Khanjak_Langar Sorkh Diwal,Langar Sorkh Diwal,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_Hotak Charmistan_Langar Sra Wala,Langar Sra Wala,AF2501_Hotak Charmistan,Uruzgan,Tarinkot,AF25,AF2501,Hotak Charmistan,KANAO
village_list,AF2501_Kata Khanjak_Langar Tanga,Langar Tanga,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_District 2_Langar Tangai Masjid,Langar Tangai Masjid,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF2501_Talani_Langarasra Wala,Langarasra Wala,AF2501_Talani,Uruzgan,Tarinkot,AF25,AF2501,Talani,KANAO
village_list,AF2608_Ghondi_Lara,Lara,AF2608_Ghondi,Zabul,Atghar,AF26,AF2608,Ghondi,KANAO
village_list,AF2608_Ghondi_Lari,Lari,AF2608_Ghondi,Zabul,Atghar,AF26,AF2608,Ghondi,KANAO
village_list,AF2608_Toor Ragha_Lari,Lari,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
